12
20
19
13
15
12
8
20
14
56
25
36
13
22
17
20
15
46
37
64
65
18
15
28
64
36
47
83
23
44
25
67
45
55
26
12
48
21
35
23
113
110
83
95
231
221
109
266
114
192
221
178
272
195
95
191
224
500
500
310
326
268
167
500
500
382
216
496
122
136
156
161
113
40
126
88
139
173
103
233
282
148
134
150
89
185
121
71
49
269
218
500
231
500
500
500
500
479
482
198
500
500
466
308
370
388
273
180
500
294
341
500
500
346
500
500
327
500
500
476
266
177
185
125
145
80
103
106
189
232
373
188
268
272
265
180
159
162
139
175
78
191
371
270
327
137
128
257
139
241
328
213
197
229
233
199
500
500
315
500
500
500
500
427
495
500
500
500
500
108
500
258
407
500
500
244
500
500
500
500
500
158
500
500
500
500
500
500
500
500
500
193
500
353
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
464
500
500
289
500
500
500
500
500
401
500
500
500
201
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
474
500
422
500
500
489
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
